QGC WPL 110
0	1	0	16	0.0	0.0	0.0	0.0	34.026680434782605	-81.22496215805471	111.0	1
1	0	3	16	0.0	0.0	0.0	0.0	34.026609316770184	-81.22496215805471	100.0	1
2	0	3	16	0.0	0.0	0.0	0.0	34.02653819875776	-81.22496215805471	100.0	1
3	0	3	16	0.0	0.0	0.0	0.0	34.02646708074534	-81.2250482674772	100.0	1
4	0	3	16	0.0	0.0	0.0	0.0	34.02639596273292	-81.22513437689969	100.0	1
5	0	3	16	0.0	0.0	0.0	0.0	34.02639596273292	-81.22522048632219	100.0	1
6	0	3	16	0.0	0.0	0.0	0.0	34.02632484472049	-81.22530659574468	100.0	1
7	0	3	16	0.0	0.0	0.0	0.0	34.02625372670807	-81.22539270516717	100.0	1
8	0	3	16	0.0	0.0	0.0	0.0	34.02618260869565	-81.22547881458966	100.0	1
9	0	3	16	0.0	0.0	0.0	0.0	34.02611149068323	-81.22556492401216	100.0	1
10	0	3	16	0.0	0.0	0.0	0.0	34.026040372670806	-81.22565103343464	100.0	1
11	0	3	16	0.0	0.0	0.0	0.0	34.025969254658385	-81.22573714285714	100.0	1
12	0	3	16	0.0	0.0	0.0	0.0	34.025898136645964	-81.22582325227964	100.0	1
13	0	3	16	0.0	0.0	0.0	0.0	34.025827018633535	-81.22590936170212	100.0	1
14	0	3	16	0.0	0.0	0.0	0.0	34.025755900621114	-81.22599547112462	100.0	1
15	0	3	16	0.0	0.0	0.0	0.0	34.02568478260869	-81.22599547112462	100.0	1
16	0	3	16	0.0	0.0	0.0	0.0	34.02561366459627	-81.2260815805471	100.0	1
17	0	3	16	0.0	0.0	0.0	0.0	34.02554254658385	-81.2260815805471	100.0	1
18	0	3	16	0.0	0.0	0.0	0.0	34.02547142857143	-81.2260815805471	100.0	1
19	0	3	16	0.0	0.0	0.0	0.0	34.02540031055901	-81.2260815805471	100.0	1
20	0	3	16	0.0	0.0	0.0	0.0	34.02532919254658	-81.22599547112462	100.0	1
21	0	3	16	0.0	0.0	0.0	0.0	34.02525807453416	-81.22590936170212	100.0	1
22	0	3	16	0.0	0.0	0.0	0.0	34.025186956521736	-81.22582325227964	100.0	1
23	0	3	16	0.0	0.0	0.0	0.0	34.025186956521736	-81.22573714285714	100.0	1
24	0	3	16	0.0	0.0	0.0	0.0	34.025115838509315	-81.22565103343464	100.0	1
25	0	3	16	0.0	0.0	0.0	0.0	34.025115838509315	-81.22556492401216	100.0	1
26	0	3	16	0.0	0.0	0.0	0.0	34.02504472049689	-81.22547881458966	100.0	1
27	0	3	16	0.0	0.0	0.0	0.0	34.02504472049689	-81.22539270516717	100.0	1
28	0	3	16	0.0	0.0	0.0	0.0	34.02497360248447	-81.22530659574468	100.0	1
29	0	3	16	0.0	0.0	0.0	0.0	34.02497360248447	-81.22522048632219	100.0	1
30	0	3	16	0.0	0.0	0.0	0.0	34.02490248447205	-81.22513437689969	100.0	1
31	0	3	16	0.0	0.0	0.0	0.0	34.02490248447205	-81.2250482674772	100.0	1
32	0	3	16	0.0	0.0	0.0	0.0	34.02483136645962	-81.22496215805471	100.0	1
33	0	3	16	0.0	0.0	0.0	0.0	34.0247602484472	-81.22487604863221	100.0	1
34	0	3	16	0.0	0.0	0.0	0.0	34.0247602484472	-81.22478993920973	100.0	1
35	0	3	16	0.0	0.0	0.0	0.0	34.02468913043478	-81.22470382978723	100.0	1
36	0	3	16	0.0	0.0	0.0	0.0	34.02468913043478	-81.22461772036473	100.0	1
37	0	3	16	0.0	0.0	0.0	0.0	34.02468913043478	-81.22453161094225	100.0	1
38	0	3	16	0.0	0.0	0.0	0.0	34.02468913043478	-81.22444550151975	100.0	1
39	0	3	16	0.0	0.0	0.0	0.0	34.02468913043478	-81.22435939209726	100.0	1
40	0	3	16	0.0	0.0	0.0	0.0	34.02468913043478	-81.22427328267477	100.0	1
41	0	3	16	0.0	0.0	0.0	0.0	34.02468913043478	-81.22418717325228	100.0	1
42	0	3	16	0.0	0.0	0.0	0.0	34.02461801242236	-81.22410106382978	100.0	1
43	0	3	16	0.0	0.0	0.0	0.0	34.02461801242236	-81.2240149544073	100.0	1
44	0	3	16	0.0	0.0	0.0	0.0	34.02461801242236	-81.2239288449848	100.0	1
45	0	3	16	0.0	0.0	0.0	0.0	34.02468913043478	-81.2238427355623	100.0	1
46	0	3	16	0.0	0.0	0.0	0.0	34.02468913043478	-81.22375662613982	100.0	1
47	0	3	16	0.0	0.0	0.0	0.0	34.02468913043478	-81.22367051671732	100.0	1
48	0	3	16	0.0	0.0	0.0	0.0	34.02468913043478	-81.22358440729482	100.0	1
49	0	3	16	0.0	0.0	0.0	0.0	34.02468913043478	-81.22349829787234	100.0	1
50	0	3	16	0.0	0.0	0.0	0.0	34.02461801242236	-81.22341218844984	100.0	1
51	0	3	16	0.0	0.0	0.0	0.0	34.02461801242236	-81.22332607902734	100.0	1
52	0	3	16	0.0	0.0	0.0	0.0	34.02454689440994	-81.22323996960486	100.0	1
53	0	3	16	0.0	0.0	0.0	0.0	34.024475776397516	-81.22323996960486	100.0	1
54	0	3	16	0.0	0.0	0.0	0.0	34.024404658385095	-81.22315386018236	100.0	1
55	0	3	16	0.0	0.0	0.0	0.0	34.024333540372666	-81.22315386018236	100.0	1
56	0	3	16	0.0	0.0	0.0	0.0	34.024262422360245	-81.22315386018236	100.0	1
57	0	3	16	0.0	0.0	0.0	0.0	34.02419130434782	-81.22323996960486	100.0	1
58	0	3	16	0.0	0.0	0.0	0.0	34.0241201863354	-81.22323996960486	100.0	1
59	0	3	16	0.0	0.0	0.0	0.0	34.02404906832298	-81.22332607902734	100.0	1
60	0	3	16	0.0	0.0	0.0	0.0	34.02404906832298	-81.22341218844984	100.0	1
61	0	3	16	0.0	0.0	0.0	0.0	34.02397795031056	-81.22349829787234	100.0	1
62	0	3	16	0.0	0.0	0.0	0.0	34.02397795031056	-81.22358440729482	100.0	1
63	0	3	16	0.0	0.0	0.0	0.0	34.02390683229814	-81.22367051671732	100.0	1
64	0	3	16	0.0	0.0	0.0	0.0	34.02390683229814	-81.22375662613982	100.0	1
65	0	3	16	0.0	0.0	0.0	0.0	34.02383571428571	-81.2238427355623	100.0	1
