latitude,longitude,name,color
34.026893788819876,-81.22496215805471,,#FFF00
34.0269649068323,-81.22496215805471,,#FFF00
34.02703602484472,-81.22496215805471,,#FFF00
34.02710714285714,-81.22487604863221,,#FFF00
34.02717826086956,-81.22487604863221,,#FFF00
34.02724937888198,-81.22487604863221,,#FFF00
34.02732049689441,-81.22487604863221,,#FFF00
34.02739161490683,-81.22487604863221,,#FFF00
34.027462732919254,-81.22478993920973,,#FFF00
34.027462732919254,-81.22470382978723,,#FFF00
34.027533850931675,-81.22461772036473,,#FFF00
34.027533850931675,-81.22453161094225,,#FFF00
34.0276049689441,-81.22444550151975,,#FFF00
34.0276049689441,-81.22435939209726,,#FFF00
34.02767608695652,-81.22427328267477,,#FFF00
34.02767608695652,-81.22418717325228,,#FFF00
34.02774720496894,-81.22410106382978,,#FFF00
34.02774720496894,-81.2240149544073,,#FFF00
34.02781832298137,-81.2239288449848,,#FFF00
34.02781832298137,-81.2238427355623,,#FFF00
34.02788944099379,-81.22375662613982,,#FFF00
34.02788944099379,-81.22367051671732,,#FFF00
34.02796055900621,-81.22358440729482,,#FFF00
34.02796055900621,-81.22349829787234,,#FFF00
34.02803167701863,-81.22341218844984,,#FFF00
34.02810279503105,-81.22341218844984,,#FFF00
34.028173913043474,-81.22332607902734,,#FFF00
34.02810279503105,-81.22323996960486,,#FFF00
34.02803167701863,-81.22332607902734,,#FFF00
34.02874285714285,-81.2262537993921,,#FFF00
34.02867173913043,-81.2261676899696,,#FFF00
34.02860062111801,-81.2260815805471,,#FFF00
34.02860062111801,-81.22599547112462,,#FFF00
34.02852950310559,-81.22590936170212,,#FFF00
34.02845838509317,-81.22582325227964,,#FFF00
34.02845838509317,-81.22573714285714,,#FFF00
34.028387267080745,-81.22565103343464,,#FFF00
34.028316149068324,-81.22556492401216,,#FFF00
34.028245031055896,-81.22547881458966,,#FFF00
34.028245031055896,-81.22539270516717,,#FFF00
34.028173913043474,-81.22530659574468,,#FFF00
34.02810279503105,-81.22522048632219,,#FFF00
34.02803167701863,-81.22513437689969,,#FFF00
34.02803167701863,-81.2250482674772,,#FFF00
34.02796055900621,-81.22496215805471,,#FFF00
34.02796055900621,-81.22487604863221,,#FFF00
34.02796055900621,-81.22478993920973,,#FFF00
34.02796055900621,-81.22470382978723,,#FFF00
34.02803167701863,-81.22461772036473,,#FFF00
34.02803167701863,-81.22453161094225,,#FFF00
34.02803167701863,-81.22444550151975,,#FFF00
34.02803167701863,-81.22435939209726,,#FFF00
34.02803167701863,-81.22427328267477,,#FFF00
34.02803167701863,-81.22418717325228,,#FFF00
34.02803167701863,-81.22410106382978,,#FFF00
34.02810279503105,-81.2240149544073,,#FFF00
34.02810279503105,-81.2239288449848,,#FFF00
34.02810279503105,-81.2238427355623,,#FFF00
34.02810279503105,-81.22375662613982,,#FFF00
34.02810279503105,-81.22367051671732,,#FFF00
34.02810279503105,-81.22358440729482,,#FFF00
34.02810279503105,-81.22349829787234,,#FFF00
34.0288850931677,-81.22651212765957,,#FFF00
34.0288850931677,-81.22642601823708,,#FFF00
34.02881397515528,-81.22633990881458,,#FFF00
34.0288850931677,-81.22651212765957,,#FFF00
34.0288850931677,-81.22642601823708,,#FFF00
34.02881397515528,-81.22633990881458,,#FFF00
34.02881397515528,-81.2261676899696,,#FFF00
34.02881397515528,-81.2260815805471,,#FFF00
34.02881397515528,-81.22599547112462,,#FFF00
34.02874285714285,-81.22590936170212,,#FFF00
34.02874285714285,-81.22582325227964,,#FFF00
34.02874285714285,-81.22573714285714,,#FFF00
34.02874285714285,-81.22565103343464,,#FFF00
34.02867173913043,-81.22556492401216,,#FFF00
34.02867173913043,-81.22547881458966,,#FFF00
34.02867173913043,-81.22539270516717,,#FFF00
34.02867173913043,-81.22530659574468,,#FFF00
34.02860062111801,-81.22522048632219,,#FFF00
34.02860062111801,-81.22513437689969,,#FFF00
34.02860062111801,-81.2250482674772,,#FFF00
34.02860062111801,-81.22496215805471,,#FFF00
34.02852950310559,-81.22487604863221,,#FFF00
34.02852950310559,-81.22478993920973,,#FFF00
34.02852950310559,-81.22470382978723,,#FFF00
34.02852950310559,-81.22461772036473,,#FFF00
34.02852950310559,-81.22453161094225,,#FFF00
34.02860062111801,-81.22444550151975,,#FFF00
34.02860062111801,-81.22435939209726,,#FFF00
34.02860062111801,-81.22427328267477,,#FFF00
34.02860062111801,-81.22418717325228,,#FFF00
34.02860062111801,-81.22410106382978,,#FFF00
34.02860062111801,-81.2240149544073,,#FFF00
34.02860062111801,-81.2239288449848,,#FFF00
34.02867173913043,-81.2238427355623,,#FFF00
34.02867173913043,-81.22375662613982,,#FFF00
34.02867173913043,-81.22367051671732,,#FFF00
34.02867173913043,-81.22358440729482,,#FFF00
34.02867173913043,-81.22349829787234,,#FFF00
34.02867173913043,-81.22341218844984,,#FFF00
34.02867173913043,-81.22332607902734,,#FFF00
34.02867173913043,-81.22323996960486,,#FFF00
34.02874285714285,-81.22315386018236,,#FFF00
34.02874285714285,-81.22315386018236,,#FFF00
34.02874285714285,-81.22306775075988,,#FFF00
34.02874285714285,-81.22298164133738,,#FFF00
34.02874285714285,-81.22289553191489,,#FFF00
34.02874285714285,-81.22315386018236,,#FFF00
34.02874285714285,-81.22306775075988,,#FFF00
34.02874285714285,-81.22298164133738,,#FFF00
34.02874285714285,-81.22289553191489,,#FFF00
34.02959627329192,-81.2261676899696,,#FFF00
34.0295251552795,-81.2260815805471,,#FFF00
34.0295251552795,-81.22599547112462,,#FFF00
34.0295251552795,-81.22590936170212,,#FFF00
34.02945403726708,-81.22582325227964,,#FFF00
34.02945403726708,-81.22573714285714,,#FFF00
34.02945403726708,-81.22565103343464,,#FFF00
34.02938291925466,-81.22556492401216,,#FFF00
34.02938291925466,-81.22547881458966,,#FFF00
34.02931180124224,-81.22539270516717,,#FFF00
34.02931180124224,-81.22530659574468,,#FFF00
34.02931180124224,-81.22522048632219,,#FFF00
34.02924068322981,-81.22513437689969,,#FFF00
34.02924068322981,-81.2250482674772,,#FFF00
34.02924068322981,-81.22496215805471,,#FFF00
34.02916956521739,-81.22487604863221,,#FFF00
34.02916956521739,-81.22478993920973,,#FFF00
34.029098447204966,-81.22470382978723,,#FFF00
34.029098447204966,-81.22461772036473,,#FFF00
34.029098447204966,-81.22453161094225,,#FFF00
34.029098447204966,-81.22444550151975,,#FFF00
34.029027329192544,-81.22435939209726,,#FFF00
34.029027329192544,-81.22427328267477,,#FFF00
34.029027329192544,-81.22418717325228,,#FFF00
34.029027329192544,-81.22410106382978,,#FFF00
34.02895621118012,-81.2240149544073,,#FFF00
34.02895621118012,-81.2239288449848,,#FFF00
34.02895621118012,-81.2238427355623,,#FFF00
34.02895621118012,-81.22375662613982,,#FFF00
34.0288850931677,-81.22367051671732,,#FFF00
34.0288850931677,-81.22358440729482,,#FFF00
34.0288850931677,-81.22349829787234,,#FFF00
34.0288850931677,-81.22341218844984,,#FFF00
34.02881397515528,-81.22332607902734,,#FFF00
34.02881397515528,-81.22323996960486,,#FFF00
34.02874285714285,-81.22315386018236,,#FFF00
34.02966739130434,-81.22642601823708,,#FFF00
34.02966739130434,-81.22633990881458,,#FFF00
34.02966739130434,-81.2262537993921,,#FFF00
34.02966739130434,-81.22642601823708,,#FFF00
34.02966739130434,-81.22633990881458,,#FFF00
34.02966739130434,-81.2262537993921,,#FFF00
34.02966739130434,-81.2260815805471,,#FFF00
34.02966739130434,-81.22599547112462,,#FFF00
34.02966739130434,-81.22590936170212,,#FFF00
34.02966739130434,-81.22582325227964,,#FFF00
34.02966739130434,-81.22573714285714,,#FFF00
34.02966739130434,-81.22565103343464,,#FFF00
34.02966739130434,-81.22556492401216,,#FFF00
34.02966739130434,-81.22547881458966,,#FFF00
34.02966739130434,-81.22539270516717,,#FFF00
34.02966739130434,-81.22530659574468,,#FFF00
34.02966739130434,-81.22522048632219,,#FFF00
34.02966739130434,-81.22513437689969,,#FFF00
34.02966739130434,-81.2250482674772,,#FFF00
34.02966739130434,-81.22496215805471,,#FFF00
34.02966739130434,-81.22487604863221,,#FFF00
34.02966739130434,-81.22478993920973,,#FFF00
34.02966739130434,-81.22470382978723,,#FFF00
34.02966739130434,-81.22461772036473,,#FFF00
34.029738509316765,-81.22453161094225,,#FFF00
34.02980962732919,-81.22444550151975,,#FFF00
34.02980962732919,-81.22435939209726,,#FFF00
34.029880745341615,-81.22427328267477,,#FFF00
34.029951863354036,-81.22418717325228,,#FFF00
34.03002298136646,-81.22410106382978,,#FFF00
34.03002298136646,-81.2240149544073,,#FFF00
34.03009409937888,-81.2239288449848,,#FFF00
34.0301652173913,-81.2238427355623,,#FFF00
34.03023633540372,-81.22375662613982,,#FFF00
34.03023633540372,-81.22367051671732,,#FFF00
34.03030745341615,-81.22358440729482,,#FFF00
34.03037857142857,-81.22349829787234,,#FFF00
34.03044968944099,-81.22341218844984,,#FFF00
34.03023633540372,-81.2262537993921,,#FFF00
34.03023633540372,-81.2261676899696,,#FFF00
34.03023633540372,-81.2260815805471,,#FFF00
34.03023633540372,-81.22599547112462,,#FFF00
34.03023633540372,-81.22590936170212,,#FFF00
34.03023633540372,-81.22582325227964,,#FFF00
34.03023633540372,-81.22573714285714,,#FFF00
34.03023633540372,-81.22565103343464,,#FFF00
34.03023633540372,-81.22556492401216,,#FFF00
34.03023633540372,-81.22547881458966,,#FFF00
34.03023633540372,-81.22539270516717,,#FFF00
34.03023633540372,-81.22530659574468,,#FFF00
34.03023633540372,-81.22522048632219,,#FFF00
34.03023633540372,-81.22513437689969,,#FFF00
34.03023633540372,-81.2250482674772,,#FFF00
34.03023633540372,-81.22496215805471,,#FFF00
34.03023633540372,-81.22487604863221,,#FFF00
34.03023633540372,-81.22478993920973,,#FFF00
34.03023633540372,-81.22470382978723,,#FFF00
34.03030745341615,-81.22461772036473,,#FFF00
34.03030745341615,-81.22453161094225,,#FFF00
34.03030745341615,-81.22444550151975,,#FFF00
34.03030745341615,-81.22435939209726,,#FFF00
34.03037857142857,-81.22427328267477,,#FFF00
34.03037857142857,-81.22418717325228,,#FFF00
34.03037857142857,-81.22410106382978,,#FFF00
34.03037857142857,-81.2240149544073,,#FFF00
34.03044968944099,-81.2239288449848,,#FFF00
34.03044968944099,-81.2238427355623,,#FFF00
34.03044968944099,-81.22375662613982,,#FFF00
34.03044968944099,-81.22367051671732,,#FFF00
34.030520807453414,-81.22358440729482,,#FFF00
34.030520807453414,-81.22349829787234,,#FFF00
34.03023633540372,-81.22659823708206,,#FFF00
34.03023633540372,-81.22651212765957,,#FFF00
34.03023633540372,-81.22642601823708,,#FFF00
34.03023633540372,-81.22659823708206,,#FFF00
34.03023633540372,-81.22651212765957,,#FFF00
34.03023633540372,-81.22642601823708,,#FFF00
34.03030745341615,-81.22633990881458,,#FFF00
34.03037857142857,-81.2262537993921,,#FFF00
34.03037857142857,-81.2261676899696,,#FFF00
34.03044968944099,-81.2260815805471,,#FFF00
34.03044968944099,-81.22599547112462,,#FFF00
34.030520807453414,-81.22590936170212,,#FFF00
34.030520807453414,-81.22582325227964,,#FFF00
34.030591925465835,-81.22573714285714,,#FFF00
34.030591925465835,-81.22565103343464,,#FFF00
34.030663043478256,-81.22556492401216,,#FFF00
34.030663043478256,-81.22547881458966,,#FFF00
34.030734161490685,-81.22539270516717,,#FFF00
34.030734161490685,-81.22530659574468,,#FFF00
34.030805279503106,-81.22522048632219,,#FFF00
34.030805279503106,-81.22513437689969,,#FFF00
34.03087639751553,-81.2250482674772,,#FFF00
34.03094751552795,-81.22496215805471,,#FFF00
34.03101863354037,-81.22487604863221,,#FFF00
34.03108975155279,-81.22478993920973,,#FFF00
34.03116086956521,-81.22470382978723,,#FFF00
34.03123198757764,-81.22461772036473,,#FFF00
34.03130310559006,-81.22453161094225,,#FFF00
34.031374223602484,-81.22444550151975,,#FFF00
34.031445341614905,-81.22435939209726,,#FFF00
34.031516459627326,-81.22427328267477,,#FFF00
34.03158757763975,-81.22418717325228,,#FFF00
34.03165869565217,-81.22410106382978,,#FFF00
34.0317298136646,-81.2240149544073,,#FFF00
34.03180093167702,-81.2239288449848,,#FFF00
34.03187204968944,-81.2238427355623,,#FFF00
34.03194316770186,-81.22375662613982,,#FFF00
34.03201428571428,-81.22367051671732,,#FFF00
34.032156521739125,-81.22358440729482,,#FFF00
34.032227639751554,-81.22349829787234,,#FFF00
34.032227639751554,-81.22341218844984,,#FFF00
34.032298757763975,-81.22332607902734,,#FFF00
34.032156521739125,-81.22358440729482,,#FFF00
34.032227639751554,-81.22349829787234,,#FFF00
34.032227639751554,-81.22341218844984,,#FFF00
34.032298757763975,-81.22332607902734,,#FFF00
34.031445341614905,-81.22685656534954,,#FFF00
34.031445341614905,-81.22677045592705,,#FFF00
34.031445341614905,-81.22668434650456,,#FFF00
34.031445341614905,-81.22659823708206,,#FFF00
34.031445341614905,-81.22651212765957,,#FFF00
34.031445341614905,-81.22642601823708,,#FFF00
34.031445341614905,-81.22633990881458,,#FFF00
34.031374223602484,-81.2262537993921,,#FFF00
34.031374223602484,-81.2261676899696,,#FFF00
34.031374223602484,-81.2260815805471,,#FFF00
34.031374223602484,-81.22599547112462,,#FFF00
34.031374223602484,-81.22590936170212,,#FFF00
34.031374223602484,-81.22582325227964,,#FFF00
34.031374223602484,-81.22573714285714,,#FFF00
34.031374223602484,-81.22565103343464,,#FFF00
34.031374223602484,-81.22556492401216,,#FFF00
34.031374223602484,-81.22547881458966,,#FFF00
34.031445341614905,-81.22539270516717,,#FFF00
34.031445341614905,-81.22530659574468,,#FFF00
34.031516459627326,-81.22522048632219,,#FFF00
34.031516459627326,-81.22513437689969,,#FFF00
34.03158757763975,-81.2250482674772,,#FFF00
34.03158757763975,-81.22496215805471,,#FFF00
34.03165869565217,-81.22487604863221,,#FFF00
34.03165869565217,-81.22478993920973,,#FFF00
34.0317298136646,-81.22470382978723,,#FFF00
34.0317298136646,-81.22461772036473,,#FFF00
34.03180093167702,-81.22453161094225,,#FFF00
34.03180093167702,-81.22444550151975,,#FFF00
34.03187204968944,-81.22435939209726,,#FFF00
34.03187204968944,-81.22427328267477,,#FFF00
34.03194316770186,-81.22418717325228,,#FFF00
34.03194316770186,-81.22410106382978,,#FFF00
34.03201428571428,-81.2240149544073,,#FFF00
34.03201428571428,-81.2239288449848,,#FFF00
34.032085403726704,-81.2238427355623,,#FFF00
34.032085403726704,-81.22375662613982,,#FFF00
34.031445341614905,-81.22720100303951,,#FFF00
34.031445341614905,-81.22711489361701,,#FFF00
34.031445341614905,-81.22702878419453,,#FFF00
34.031445341614905,-81.22720100303951,,#FFF00
34.031445341614905,-81.22711489361701,,#FFF00
34.031445341614905,-81.22702878419453,,#FFF00
34.03279658385093,-81.22745933130699,,#FFF00
34.03272546583851,-81.22737322188449,,#FFF00
34.03272546583851,-81.22728711246201,,#FFF00
34.03272546583851,-81.22720100303951,,#FFF00
34.03272546583851,-81.22711489361701,,#FFF00
34.03265434782608,-81.22702878419453,,#FFF00
34.03265434782608,-81.22694267477203,,#FFF00
34.03265434782608,-81.22685656534954,,#FFF00
34.03265434782608,-81.22677045592705,,#FFF00
34.03258322981366,-81.22668434650456,,#FFF00
34.03258322981366,-81.22659823708206,,#FFF00
34.03258322981366,-81.22651212765957,,#FFF00
34.03258322981366,-81.22642601823708,,#FFF00
34.03251211180124,-81.22633990881458,,#FFF00
34.03251211180124,-81.2262537993921,,#FFF00
34.03244099378882,-81.2261676899696,,#FFF00
34.032369875776396,-81.2260815805471,,#FFF00
34.032298757763975,-81.2260815805471,,#FFF00
34.032227639751554,-81.22599547112462,,#FFF00
34.032156521739125,-81.22599547112462,,#FFF00
34.032085403726704,-81.22590936170212,,#FFF00
34.03201428571428,-81.22590936170212,,#FFF00
34.03194316770186,-81.22590936170212,,#FFF00
34.03187204968944,-81.22599547112462,,#FFF00
34.03187204968944,-81.2260815805471,,#FFF00
34.03180093167702,-81.2261676899696,,#FFF00
34.03180093167702,-81.2262537993921,,#FFF00
34.0317298136646,-81.22633990881458,,#FFF00
34.0317298136646,-81.22642601823708,,#FFF00
34.0317298136646,-81.22651212765957,,#FFF00
34.03165869565217,-81.22659823708206,,#FFF00
34.03165869565217,-81.22668434650456,,#FFF00
34.03158757763975,-81.22677045592705,,#FFF00
34.03158757763975,-81.22685656534954,,#FFF00
34.031516459627326,-81.22694267477203,,#FFF00
34.03286770186335,-81.22737322188449,,#FFF00
34.03286770186335,-81.22728711246201,,#FFF00
34.03286770186335,-81.22720100303951,,#FFF00
34.032938819875774,-81.22711489361701,,#FFF00
34.032938819875774,-81.22702878419453,,#FFF00
34.032938819875774,-81.22694267477203,,#FFF00
34.033009937888195,-81.22685656534954,,#FFF00
34.033009937888195,-81.22677045592705,,#FFF00
34.033009937888195,-81.22668434650456,,#FFF00
34.033009937888195,-81.22659823708206,,#FFF00
34.03308105590062,-81.22651212765957,,#FFF00
34.03308105590062,-81.22642601823708,,#FFF00
34.03315217391304,-81.22633990881458,,#FFF00
34.03322329192547,-81.2262537993921,,#FFF00
34.03329440993789,-81.2261676899696,,#FFF00
34.03336552795031,-81.2260815805471,,#FFF00
34.03343664596273,-81.22599547112462,,#FFF00
34.03350776397515,-81.22590936170212,,#FFF00
34.03357888198757,-81.22582325227964,,#FFF00
34.033649999999994,-81.22573714285714,,#FFF00
34.03372111801242,-81.22565103343464,,#FFF00
34.033792236024844,-81.22556492401216,,#FFF00
34.033863354037265,-81.22547881458966,,#FFF00
34.03393447204969,-81.22539270516717,,#FFF00
34.03400559006211,-81.22539270516717,,#FFF00
34.03407670807453,-81.22530659574468,,#FFF00
34.03414782608696,-81.22522048632219,,#FFF00
34.03421894409938,-81.22513437689969,,#FFF00
34.03414782608696,-81.2250482674772,,#FFF00
34.03414782608696,-81.22496215805471,,#FFF00
34.03407670807453,-81.22487604863221,,#FFF00
34.03400559006211,-81.22478993920973,,#FFF00
34.03400559006211,-81.22470382978723,,#FFF00
34.03393447204969,-81.22461772036473,,#FFF00
34.03393447204969,-81.22453161094225,,#FFF00
34.033863354037265,-81.22444550151975,,#FFF00
34.033792236024844,-81.22435939209726,,#FFF00
34.033792236024844,-81.22427328267477,,#FFF00
34.03372111801242,-81.22418717325228,,#FFF00
34.033649999999994,-81.22410106382978,,#FFF00
34.033649999999994,-81.2240149544073,,#FFF00
34.03357888198757,-81.2239288449848,,#FFF00
34.03357888198757,-81.2238427355623,,#FFF00
34.035356832298135,-81.22599547112462,,#FFF00
34.03528571428571,-81.22590936170212,,#FFF00
